,teamId,playerId,playerName,min,xG,eventType,teamColor,match_id,isOwnGoal,x,y,situation,teamName
4655,773958,750913,Luiz Araujo,41,0.0401639938354492,Miss,#751413,3787384,False,90.0999984741211,22.5278980932,RegularPlay,Atlanta United
4666,773958,750913,Luiz Araujo,73,0.1182163655757904,AttemptSaved,#751413,3787384,False,91.1999969482422,36.74499883651734,RegularPlay,Atlanta United
4849,915807,394462,Hany Mukhtar,14,0.0810021758079528,Goal,#1E1742,3787408,False,97.8596491223,45.962545628725735,RegularPlay,Nashville SC
4850,915807,394462,Hany Mukhtar,17,0.392206996679306,Goal,#1E1742,3787408,False,100.16379455075412,33.46624941825866,FastBreak,Nashville SC
4851,915807,394462,Hany Mukhtar,21,0.0466537475585937,AttemptSaved,#1E1742,3787408,False,92.0,37.719999908447264,RegularPlay,Nashville SC
4855,915807,394462,Hany Mukhtar,28,0.0910406410694122,AttemptSaved,#1E1742,3787408,False,95.06140203506072,36.592501163482666,RegularPlay,Nashville SC
5022,1218886,510698,Sebastian Driussi,78,0.034392237663269,Miss,#51B051,3787438,False,75.95290918626887,28.034760621535117,FreeKick,Austin FC
5026,1218886,510698,Sebastian Driussi,90,0.02129727602005,Miss,#51B051,3787438,False,77.75485780733112,39.96523937846489,RegularPlay,Austin FC
5082,6603,792024,Jeremy Ebobisse,9,0.0343211889266967,AttemptSaved,#212123,3787435,False,85.9235277731241,20.145732754271783,RegularPlay,San Jose Earthquakes
5085,915807,394462,Hany Mukhtar,21,0.1144012212753295,AttemptSaved,#1E1742,3787435,False,92.5,28.959286354232447,RegularPlay,Nashville SC
5086,6603,792024,Jeremy Ebobisse,22,0.0683407187461853,AttemptSaved,#212123,3787435,False,86.24558987287588,35.143750000000004,RegularPlay,San Jose Earthquakes
5087,915807,394462,Hany Mukhtar,33,0.2676911950111389,AttemptSaved,#1E1742,3787435,False,97.5701724933214,32.322499418258666,RegularPlay,Nashville SC
5092,915807,394462,Hany Mukhtar,45,0.1581803560256958,AttemptSaved,#1E1742,3787435,False,102.43965806650829,22.317707544843564,RegularPlay,Nashville SC
5097,6603,792024,Jeremy Ebobisse,57,0.0326312184333801,AttemptSaved,#212123,3787435,False,80.11990463206556,41.541250882148745,RegularPlay,San Jose Earthquakes
5098,915807,394462,Hany Mukhtar,61,0.0265430808067321,AttemptSaved,#1E1742,3787435,False,83.16067789353444,50.58675372887426,RegularPlay,Nashville SC
5100,6603,792024,Jeremy Ebobisse,69,0.0623656213283538,Miss,#212123,3787435,False,86.9970571851241,38.368333335,RegularPlay,San Jose Earthquakes
5102,915807,394462,Hany Mukhtar,72,0.0816376209259033,AttemptSaved,#1E1742,3787435,False,93.8000030517578,25.99624955892563,RegularPlay,Nashville SC
5131,773958,750913,Luiz Araujo,4,0.0484386980533599,Goal,#751413,3787447,False,80.90825070953443,35.143750000000004,RegularPlay,Atlanta United
5135,773958,750913,Luiz Araujo,18,0.1084645092487335,Miss,#751413,3787447,False,83.94903256333113,30.797499418258663,FreeKick,Atlanta United
5137,773958,750913,Luiz Araujo,24,0.0559296309947967,AttemptSaved,#751413,3787447,False,87.963235294,22.317707544843564,RegularPlay,Atlanta United
5138,773958,750913,Luiz Araujo,24,0.0396307706832885,Miss,#751413,3787447,False,80.57039178733112,24.209427825487133,RegularPlay,Atlanta United
5150,773958,750913,Luiz Araujo,56,0.0327392518520355,AttemptSaved,#751413,3787447,False,87.21176798175176,21.897323775412865,RegularPlay,Atlanta United
5183,867280,452368,Cristian Arango,2,0.040724366903305,Miss,#000000,3787433,False,101.01724427350828,45.261908685725736,FromCorner,Los Angeles FC
5192,867280,452368,Cristian Arango,41,0.0379248857498168,AttemptSaved,#000000,3787433,False,95.3508786640393,16.5724840777,RegularPlay,Los Angeles FC
5202,867280,452368,Cristian Arango,63,0.4801828563213348,AttemptSaved,#000000,3787433,False,98.4385950185607,34.38125,RegularPlay,Los Angeles FC
5203,867280,452368,Cristian Arango,79,0.1553497314453125,Goal,#000000,3787433,False,94.0964897540607,32.01750116348266,RegularPlay,Los Angeles FC
5217,915807,394462,Hany Mukhtar,63,0.1249538958072662,AttemptSaved,#1E1742,3787445,False,92.8000030517578,20.145732754271783,RegularPlay,Nashville SC
5293,1218886,510698,Sebastian Driussi,14,0.0390732884407043,Miss,#51B051,3787469,False,75.61505026406556,24.769936845343565,RegularPlay,Austin FC
5294,1218886,510698,Sebastian Driussi,19,0.1518608331680297,Miss,#51B051,3787469,False,94.6754356503214,35.98249883651734,RegularPlay,Austin FC
5301,1218886,510698,Sebastian Driussi,71,0.6250618696212769,AttemptSaved,#51B051,3787469,False,100.63793248175412,37.684,RegularPlay,Austin FC
5450,6603,792024,Jeremy Ebobisse,8,0.039055049419403,Miss,#212123,3787448,False,86.03087907624823,50.58675372887426,RegularPlay,San Jose Earthquakes
5454,6603,792024,Jeremy Ebobisse,19,0.2304943203926086,Miss,#212123,3787448,False,91.6999969482422,30.05190476,RegularPlay,San Jose Earthquakes
5517,915807,394462,Hany Mukhtar,16,0.1606356501579284,AttemptSaved,#1E1742,3787442,False,85.17206046087588,42.119375882148745,RegularPlay,Nashville SC
5518,915807,394462,Hany Mukhtar,19,0.0187260210514068,Miss,#1E1742,3787442,False,94.7719327677786,44.7714649638,RegularPlay,Nashville SC
5519,915807,394462,Hany Mukhtar,23,0.0726334154605865,AttemptSaved,#1E1742,3787442,False,80.68301142806556,25.360312941074373,FreeKick,Nashville SC
5521,915807,394462,Hany Mukhtar,45,0.4404909014701843,Goal,#1E1742,3787442,False,101.49138220450828,28.62309459576756,RegularPlay,Nashville SC
5523,915807,394462,Hany Mukhtar,47,0.0585092008113861,AttemptSaved,#1E1742,3787442,False,77.30437065206556,28.28690604346489,RegularPlay,Nashville SC
5524,915807,394462,Hany Mukhtar,50,0.148075520992279,Goal,#1E1742,3787442,False,89.80000305175781,29.463570785767555,RegularPlay,Nashville SC
5526,915807,394462,Hany Mukhtar,70,0.043442815542221,AttemptSaved,#1E1742,3787442,False,101.77586062224586,43.3701910778,RegularPlay,Nashville SC
5542,1323940,558136,Karol Swiderski,82,0.3579939901828766,AttemptSaved,#333333,3787488,False,100.25862069,32.474999999999994,FromCorner,Charlotte
5543,1323940,558136,Karol Swiderski,82,0.3579939901828766,AttemptSaved,#333333,3787488,False,100.25862069,32.474999999999994,FromCorner,Charlotte FC
5544,1323940,558136,Karol Swiderski,82,0.5160040259361267,Miss,#333333,3787488,False,103.19827441524586,32.55124883651733,FromCorner,Charlotte
5545,1323940,558136,Karol Swiderski,82,0.5160040259361267,Miss,#333333,3787488,False,103.19827441524586,32.55124883651733,FromCorner,Charlotte FC
5562,773958,750913,Luiz Araujo,51,0.0644879341125488,AttemptSaved,#751413,3787489,False,100.44827296849174,16.152101644628218,FromCorner,Atlanta United
5565,773958,750913,Luiz Araujo,57,0.6022748351097107,Goal,#751413,3787489,False,98.0526286338214,27.44642985346489,RegularPlay,Atlanta United
5566,773958,750913,Luiz Araujo,61,0.055525928735733,AttemptSaved,#751413,3787489,False,85.38676306712412,22.1775796217,RegularPlay,Atlanta United
5573,773958,750913,Luiz Araujo,77,0.066515564918518,Miss,#751413,3787489,False,90.6999969482422,41.05785778423244,RegularPlay,Atlanta United
5656,1218886,510698,Sebastian Driussi,45,0.0820280909538269,AttemptSaved,#51B051,3787417,False,92.5,25.53375,RegularPlay,Austin FC
5658,1218886,510698,Sebastian Driussi,45,0.1049452126026153,Miss,#51B051,3787417,False,95.83333480453928,37.94809524,RegularPlay,Austin FC
5660,1218886,510698,Sebastian Driussi,53,0.0883800983428955,Miss,#51B051,3787417,False,95.6403479313214,36.058750581741336,RegularPlay,Austin FC
5666,1218886,510698,Sebastian Driussi,72,0.0826987624168396,Goal,#51B051,3787417,False,97.2807032260393,22.45783546798713,FastBreak,Austin FC
5671,1218886,510698,Sebastian Driussi,83,0.0464411675930023,Miss,#51B051,3787417,False,76.74126385606556,37.67200018310547,FreeKick,Austin FC
5735,867280,452368,Cristian Arango,67,0.4190341234207153,Goal,#000000,3787413,False,93.0,36.74499883651734,RegularPlay,Los Angeles FC
5862,867280,452368,Cristian Arango,22,0.0701656937599182,AttemptSaved,#000000,3787418,False,98.8245614033,20.91643365884357,RegularPlay,Los Angeles FC
5875,867280,452368,Cristian Arango,54,0.0248578786849975,AttemptSaved,#000000,3787418,False,75.27718274953443,28.959286354232447,RegularPlay,Los Angeles FC
5876,867280,452368,Cristian Arango,57,0.3223408758640289,Goal,#000000,3787418,False,93.4000015258789,40.049285715,RegularPlay,Los Angeles FC
5877,867280,452368,Cristian Arango,59,0.1302893459796905,Miss,#000000,3787418,False,97.0877163528214,33.92375116348266,RegularPlay,Los Angeles FC
5881,867280,452368,Cristian Arango,88,0.4632788896560669,AttemptSaved,#000000,3787418,False,90.3000030517578,33.61875,FastBreak,Los Angeles FC
5995,773958,750913,Luiz Araujo,32,0.0852203667163848,AttemptSaved,#751413,3787427,False,92.8000030517578,41.42562544107437,FastBreak,Atlanta United
5996,773958,750913,Luiz Araujo,34,0.0265217423439025,AttemptSaved,#751413,3787427,False,80.57039178733112,46.5230573213,RegularPlay,Atlanta United
6001,773958,750913,Luiz Araujo,45,0.1678187549114227,Miss,#751413,3787427,False,93.3000030517578,31.10250058174133,RegularPlay,Atlanta United
6043,1323940,558136,Karol Swiderski,29,0.0904481410980224,Miss,#333333,3787420,False,81.80922502006557,31.48375058174133,FreeKick,Charlotte
6044,1323940,558136,Karol Swiderski,29,0.0904481410980224,Miss,#333333,3787420,False,81.80922502006557,31.48375058174133,FreeKick,Charlotte FC
6050,1323940,558136,Karol Swiderski,56,0.1701492369174957,AttemptSaved,#333333,3787420,False,88.80000305175781,33.16125116348266,RegularPlay,Charlotte
6051,1323940,558136,Karol Swiderski,56,0.1701492369174957,AttemptSaved,#333333,3787420,False,88.80000305175781,33.16125116348266,RegularPlay,Charlotte FC
6055,1323940,558136,Karol Swiderski,68,0.0447999238967895,AttemptSaved,#333333,3787420,False,82.59757109753443,43.51031900094357,RegularPlay,Charlotte
6056,1323940,558136,Karol Swiderski,68,0.0447999238967895,AttemptSaved,#333333,3787420,False,82.59757109753443,43.51031900094357,RegularPlay,Charlotte FC
6086,867280,452368,Cristian Arango,31,0.0167500972747802,AttemptSaved,#000000,3787664,False,77.52960993353443,45.8224203783,SetPiece,Los Angeles FC
6087,867280,452368,Cristian Arango,31,0.0367054641246795,Miss,#000000,3787664,False,94.38596638303927,42.35062455892563,SetPiece,Los Angeles FC
6089,867280,452368,Cristian Arango,54,0.0274197161197662,Miss,#000000,3787664,False,75.1645631088,34.0,RegularPlay,Los Angeles FC
6090,867280,452368,Cristian Arango,63,0.0837923884391784,AttemptSaved,#000000,3787664,False,80.34514391353443,33.54250116348266,FreeKick,Los Angeles FC
6137,773958,750913,Luiz Araujo,25,0.0651703178882598,AttemptSaved,#751413,3787499,False,84.28689148553444,28.959286354232447,RegularPlay,Atlanta United
6138,773958,750913,Luiz Araujo,29,0.2411569654941558,AttemptSaved,#751413,3787499,False,96.4122807008,33.08499941825866,RegularPlay,Atlanta United
6139,773958,750913,Luiz Araujo,31,0.040897250175476,AttemptSaved,#751413,3787499,False,84.84999828153444,18.74445886827178,RegularPlay,Atlanta United
6151,773958,750913,Luiz Araujo,61,0.0303677320480346,AttemptSaved,#751413,3787499,False,79.44417819533112,28.70714413846489,RegularPlay,Atlanta United
6153,773958,750913,Luiz Araujo,78,0.019274353981018,AttemptSaved,#751413,3787499,False,90.6999969482422,47.5740127358,RegularPlay,Atlanta United
6186,915807,394462,Hany Mukhtar,1,0.1652915179729461,AttemptSaved,#1E1742,3787494,False,100.25862069,22.1775796217,RegularPlay,Nashville SC
6203,915807,394462,Hany Mukhtar,52,0.0559375286102294,AttemptSaved,#1E1742,3787494,False,82.93543861206557,20.566115187343566,FreeKick,Nashville SC
6204,915807,394462,Hany Mukhtar,52,0.0244147777557373,AttemptSaved,#1E1742,3787494,False,84.28689148553444,20.566115187343566,SetPiece,Nashville SC
6205,915807,394462,Hany Mukhtar,57,0.2425661385059356,Goal,#1E1742,3787494,False,96.7017573297786,29.96785842346489,RegularPlay,Nashville SC
6209,915807,394462,Hany Mukhtar,67,0.0526505410671234,Miss,#1E1742,3787494,False,87.53382189112412,42.7553125,RegularPlay,Nashville SC
6212,915807,394462,Hany Mukhtar,84,0.074811041355133,AttemptSaved,#1E1742,3787494,False,99.0175409148214,27.950714285,RegularPlay,Nashville SC
6221,1323940,558136,Karol Swiderski,7,0.0504037141799926,AttemptSaved,#333333,3787495,False,88.28529739375176,44.7714649638,RegularPlay,Charlotte
6222,1323940,558136,Karol Swiderski,7,0.0504037141799926,AttemptSaved,#333333,3787495,False,88.28529739375176,44.7714649638,RegularPlay,Charlotte FC
6226,1323940,558136,Karol Swiderski,26,0.1221715211868286,Post,#333333,3787495,False,97.5701724933214,31.40749883651733,RegularPlay,Charlotte
6227,1323940,558136,Karol Swiderski,26,0.1221715211868286,Post,#333333,3787495,False,97.5701724933214,31.40749883651733,RegularPlay,Charlotte FC
6231,1323940,558136,Karol Swiderski,31,0.1441261768341064,Miss,#333333,3787495,False,95.06140203506072,28.539048259232445,RegularPlay,Charlotte
6232,1323940,558136,Karol Swiderski,31,0.1441261768341064,Miss,#333333,3787495,False,95.06140203506072,28.539048259232445,RegularPlay,Charlotte FC
6351,6603,792024,Jeremy Ebobisse,31,0.1456144154071808,AttemptSaved,#212123,3787493,False,92.3000030517578,43.10218661785126,RegularPlay,San Jose Earthquakes
6367,6603,792024,Jeremy Ebobisse,58,0.0265617072582244,AttemptSaved,#212123,3787493,False,78.43058424406556,37.05,RegularPlay,San Jose Earthquakes
6372,6603,792024,Jeremy Ebobisse,67,0.1786092519760131,AttemptSaved,#212123,3787493,False,97.0877163528214,32.322499418258666,RegularPlay,San Jose Earthquakes
6377,6603,792024,Jeremy Ebobisse,90,0.3244138062000274,AttemptSaved,#212123,3787493,False,98.0526286338214,33.92375116348266,RegularPlay,San Jose Earthquakes
6386,1218886,510698,Sebastian Driussi,34,0.0818082094192504,AttemptSaved,#51B051,3787491,False,88.39264869687588,25.649375441074373,RegularPlay,Austin FC
6392,1218886,510698,Sebastian Driussi,45,0.3206621408462524,Goal,#51B051,3787491,False,97.3771929818,35.06750116348267,RegularPlay,Austin FC
6571,915807,394462,Hany Mukhtar,14,0.0880323052406311,AttemptSaved,#1E1742,3787509,False,79.44417819533112,30.34000058174133,FreeKick,Nashville SC
6573,915807,394462,Hany Mukhtar,22,0.082661360502243,AttemptSaved,#1E1742,3787509,False,95.3508786640393,34.38125,RegularPlay,Nashville SC
6576,915807,394462,Hany Mukhtar,31,0.0280142426490783,AttemptSaved,#1E1742,3787509,False,101.77586062224586,61.63753754302172,FreeKick,Nashville SC
6579,915807,394462,Hany Mukhtar,44,0.3623513579368591,Goal,#1E1742,3787509,False,93.0999984741211,36.44000058174134,FastBreak,Nashville SC
6688,1218886,510698,Sebastian Driussi,37,0.3541796207427978,Miss,#51B051,3787528,False,100.16379455075412,30.256,RegularPlay,Austin FC
6715,867280,452368,Cristian Arango,31,0.1523452401161193,Miss,#000000,3787506,False,90.0,28.62309459576756,RegularPlay,Los Angeles FC
6717,867280,452368,Cristian Arango,37,0.0665116012096405,Miss,#000000,3787506,False,95.1578917908214,29.799762544232447,FromCorner,Los Angeles FC
6725,867280,452368,Cristian Arango,72,0.1903518140316009,Goal,#000000,3787506,False,85.9235277731241,28.62309459576756,FastBreak,Los Angeles FC
6804,773958,750913,Luiz Araujo,34,0.050357162952423,AttemptSaved,#751413,3787521,False,76.06553741933112,34.53375058174134,FreeKick,Atlanta United
6811,1218886,510698,Sebastian Driussi,57,0.777355432510376,Goal,#51B051,3787521,False,96.1228040718214,36.74499883651734,RegularPlay,Austin FC
6814,773958,750913,Luiz Araujo,65,0.1121382117271423,AttemptSaved,#751413,3787521,False,94.4824561388,26.227500441074373,FastBreak,Atlanta United
6820,1218886,510698,Sebastian Driussi,77,0.2769933938980102,Post,#51B051,3787521,False,97.7631593665393,34.686251163482666,RegularPlay,Austin FC
6821,773958,750913,Luiz Araujo,84,0.0510798096656799,AttemptSaved,#751413,3787521,False,86.9970571851241,35.601248836517335,RegularPlay,Atlanta United
6827,6603,792024,Jeremy Ebobisse,14,0.5099788308143616,Goal,#212123,3787512,False,94.7719327677786,39.545001283464885,RegularPlay,San Jose Earthquakes
6854,6603,792024,Jeremy Ebobisse,76,0.0875871181488037,AttemptSaved,#212123,3787512,False,87.21176798175176,24.897813382148744,RegularPlay,San Jose Earthquakes
6862,915807,394462,Hany Mukhtar,18,0.3883065581321716,AttemptSaved,#1E1742,3787522,False,100.82758476024588,31.86500058174133,FromCorner,Nashville SC
6868,1323940,558136,Karol Swiderski,38,0.0925769805908203,AttemptSaved,#333333,3787522,False,92.0,30.32799981689453,RegularPlay,Charlotte
6869,1323940,558136,Karol Swiderski,38,0.0925769805908203,AttemptSaved,#333333,3787522,False,92.0,30.32799981689453,RegularPlay,Charlotte FC
6871,915807,394462,Hany Mukhtar,44,0.1214342713356018,Post,#1E1742,3787522,False,96.0263143160607,37.77999990844727,ThrowInSetPiece,Nashville SC
6873,915807,394462,Hany Mukhtar,46,0.0150064229965209,AttemptSaved,#1E1742,3787522,False,73.70048200226887,22.03745169855643,RegularPlay,Nashville SC
6882,915807,394462,Hany Mukhtar,56,0.0510516762733459,AttemptSaved,#1E1742,3787522,False,87.31911928487588,39.46095174076756,RegularPlay,Nashville SC
6885,1323940,558136,Karol Swiderski,61,0.1511032581329345,Goal,#333333,3787522,False,97.0877163528214,33.69499883651733,RegularPlay,Charlotte
6886,1323940,558136,Karol Swiderski,61,0.1511032581329345,Goal,#333333,3787522,False,97.0877163528214,33.69499883651733,RegularPlay,Charlotte FC
6889,915807,394462,Hany Mukhtar,67,0.7884,Goal,#1E1742,3787522,False,94.0,34.0,Penalty,Nashville SC
6894,915807,394462,Hany Mukhtar,83,0.319248229265213,AttemptSaved,#1E1742,3787522,False,91.4000015258789,30.30400018310547,RegularPlay,Nashville SC
7027,6603,792024,Jeremy Ebobisse,26,0.413564383983612,Goal,#212123,3787668,False,94.9649122793,29.463570785767555,RegularPlay,San Jose Earthquakes
7043,6603,792024,Jeremy Ebobisse,84,0.087563157081604,Miss,#212123,3787668,False,96.79824708553927,37.65999941825866,RegularPlay,San Jose Earthquakes
7047,6603,792024,Jeremy Ebobisse,90,0.3150780797004699,AttemptSaved,#212123,3787668,False,93.3000030517578,24.69987154741287,RegularPlay,San Jose Earthquakes
7166,1218886,510698,Sebastian Driussi,22,0.0433303117752075,Post,#51B051,3787530,False,91.0999984741211,51.00713482558713,RegularPlay,Austin FC
7193,773958,750913,Luiz Araujo,81,0.1471458375453949,AttemptSaved,#751413,3787544,False,91.6999969482422,24.955625,RegularPlay,Atlanta United
7345,867280,452368,Cristian Arango,27,0.3066705465316772,Goal,#000000,3787547,False,96.7017573297786,25.53375,RegularPlay,Los Angeles FC
7347,915807,394462,Hany Mukhtar,30,0.0446341335773468,AttemptSaved,#1E1742,3787547,False,84.39951112626888,24.955625,RegularPlay,Nashville SC
7348,867280,452368,Cristian Arango,32,0.1949466168880462,Miss,#000000,3787547,False,101.11207041275414,26.858095879232447,RegularPlay,Los Angeles FC
7350,915807,394462,Hany Mukhtar,43,0.7884,Goal,#1E1742,3787547,False,94.0,34.0,Penalty,Nashville SC
7355,867280,452368,Cristian Arango,50,0.0494894385337829,Miss,#000000,3787547,False,83.94903256333113,39.713093956535104,RegularPlay,Los Angeles FC
7361,915807,394462,Hany Mukhtar,74,0.037447452545166,Miss,#1E1742,3787547,False,98.3421052628,58.620282352978286,FreeKick,Nashville SC
7397,6603,792024,Jeremy Ebobisse,10,0.0464027225971221,Miss,#212123,3787549,False,77.30437065206556,37.719999908447264,FreeKick,San Jose Earthquakes
7415,6603,792024,Jeremy Ebobisse,74,0.62824946641922,AttemptSaved,#212123,3787549,False,99.97413503749172,32.01750116348266,RegularPlay,San Jose Earthquakes
7520,1323940,558136,Karol Swiderski,35,0.0209811925888061,Miss,#333333,3787673,False,99.0175409148214,47.5740127358,FromCorner,Charlotte
7521,1323940,558136,Karol Swiderski,35,0.0209811925888061,Miss,#333333,3787673,False,99.0175409148214,47.5740127358,FromCorner,Charlotte FC
7523,1323940,558136,Karol Swiderski,45,0.0909282267093658,AttemptSaved,#333333,3787673,False,94.0,34.38125,RegularPlay,Charlotte
7524,1323940,558136,Karol Swiderski,45,0.0909282267093658,AttemptSaved,#333333,3787673,False,94.0,34.38125,RegularPlay,Charlotte FC
7668,867280,452368,Cristian Arango,7,0.0342632234096527,AttemptSaved,#000000,3787543,False,93.4000015258789,17.833630040556432,RegularPlay,Los Angeles FC
7675,867280,452368,Cristian Arango,41,0.0846295654773712,Miss,#000000,3787543,False,96.8947368413,31.86500058174133,FromCorner,Los Angeles FC
7680,867280,452368,Cristian Arango,56,0.073117196559906,Goal,#000000,3787543,False,94.6754356503214,19.164841301343564,RegularPlay,Los Angeles FC
7682,867280,452368,Cristian Arango,66,0.0428991615772247,Miss,#000000,3787543,False,92.4000015258789,18.464204358343565,RegularPlay,Los Angeles FC
7762,6603,792024,Jeremy Ebobisse,75,0.357299268245697,Miss,#212123,3787532,False,101.87068676149173,41.42562544107437,FromCorner,San Jose Earthquakes
7767,6603,792024,Jeremy Ebobisse,90,0.0426477491855621,Miss,#212123,3787532,False,96.2193011892786,46.38293207087426,RegularPlay,San Jose Earthquakes
7776,867280,452368,Cristian Arango,26,0.0901317596435546,AttemptSaved,#000000,3787535,False,87.64117319424822,34.22874941825867,RegularPlay,Los Angeles FC
7778,867280,452368,Cristian Arango,35,0.0643695890903472,Miss,#000000,3787535,False,99.59483048050826,42.7553125,SetPiece,Los Angeles FC
7781,867280,452368,Cristian Arango,41,0.4535492956638336,AttemptSaved,#000000,3787535,False,101.77586062224586,34.83874883651734,RegularPlay,Los Angeles FC
7791,867280,452368,Cristian Arango,59,0.0119207501411437,AttemptSaved,#000000,3787535,False,75.95290918626887,20.355923302628216,RegularPlay,Los Angeles FC
7811,773958,750913,Luiz Araujo,48,0.0129567086696624,Miss,#751413,3787534,False,90.0,18.74445886827178,RegularPlay,Atlanta United
7812,773958,750913,Luiz Araujo,54,0.056552916765213,Miss,#751413,3787534,False,89.30000305175781,48.554905525087136,RegularPlay,Atlanta United
7813,773958,750913,Luiz Araujo,57,0.0725145936012268,AttemptSaved,#751413,3787534,False,91.3000030517578,44.14089064601287,RegularPlay,Atlanta United
7829,1218886,510698,Sebastian Driussi,35,0.0458578765392303,AttemptSaved,#51B051,3787533,False,84.39951112626888,41.65687411785126,FromCorner,Austin FC
7831,1218886,510698,Sebastian Driussi,45,0.0449812114238739,Goal,#51B051,3787533,False,84.7373786408,42.35062455892563,FromCorner,Austin FC
7839,1218886,510698,Sebastian Driussi,69,0.0186356902122497,Goal,#51B051,3787533,False,75.95290918626887,32.62750058174133,RegularPlay,Austin FC
7883,773958,750913,Luiz Araujo,18,0.0453304350376129,AttemptSaved,#751413,3787538,False,90.0,22.597960718412867,RegularPlay,Atlanta United
7889,773958,750913,Luiz Araujo,40,0.0303863584995269,Miss,#751413,3787538,False,78.99369104006556,16.432356154556434,RegularPlay,Atlanta United
7890,773958,750913,Luiz Araujo,45,0.060845524072647,AttemptSaved,#751413,3787538,False,92.0,23.648916132912863,FastBreak,Atlanta United
7893,773958,750913,Luiz Araujo,48,0.0456950962543487,AttemptSaved,#751413,3787538,False,87.31911928487588,37.744,FromCorner,Atlanta United
7903,773958,750913,Luiz Araujo,74,0.1265390515327453,AttemptSaved,#751413,3787538,False,89.80000305175781,38.20023745576755,RegularPlay,Atlanta United
7953,915807,394462,Hany Mukhtar,13,0.0589078962802886,Miss,#1E1742,3787702,False,86.24558987287588,47.08356901387427,FreeKick,Nashville SC
7967,915807,394462,Hany Mukhtar,52,0.2273154854774475,Miss,#1E1742,3787702,False,98.24561550703928,37.744,RegularPlay,Nashville SC
7983,915807,394462,Hany Mukhtar,90,0.0778414905071258,AttemptSaved,#1E1742,3787702,False,92.5,29.96785842346489,RegularPlay,Nashville SC
7987,915807,394462,Hany Mukhtar,90,0.1687033772468567,Miss,#1E1742,3787702,False,101.11207041275414,44.351083867087134,RegularPlay,Nashville SC
8046,6603,792024,Jeremy Ebobisse,10,0.0873842239379882,AttemptSaved,#212123,3787536,False,96.8947368413,26.054063382148744,RegularPlay,San Jose Earthquakes
8061,6603,792024,Jeremy Ebobisse,56,0.0340781211853027,Miss,#212123,3787536,False,79.1063106808,38.70452509346489,RegularPlay,San Jose Earthquakes
8063,6603,792024,Jeremy Ebobisse,62,0.2795417606830597,Goal,#212123,3787536,False,95.4473684198,32.85625,RegularPlay,San Jose Earthquakes
8071,1323940,558136,Karol Swiderski,1,0.0124028921127319,Miss,#333333,3787562,False,55.651665113389775,31.7125,RegularPlay,Charlotte
8072,1323940,558136,Karol Swiderski,1,0.0124028921127319,Miss,#333333,3787562,False,55.651665113389775,31.7125,RegularPlay,Charlotte FC
8073,1323940,558136,Karol Swiderski,7,0.1195085644721984,Miss,#333333,3787562,False,97.9561388780607,35.90625,FromCorner,Charlotte
8074,1323940,558136,Karol Swiderski,7,0.1195085644721984,Miss,#333333,3787562,False,97.9561388780607,35.90625,FromCorner,Charlotte FC
8079,1323940,558136,Karol Swiderski,13,0.0456047654151916,AttemptSaved,#333333,3787562,False,96.8947368413,27.53047619,RegularPlay,Charlotte
8080,1323940,558136,Karol Swiderski,13,0.0456047654151916,AttemptSaved,#333333,3787562,False,96.8947368413,27.53047619,RegularPlay,Charlotte FC
8084,1323940,558136,Karol Swiderski,28,0.074887216091156,Miss,#333333,3787562,False,83.83640433026888,43.23006315465644,FreeKick,Charlotte
8085,1323940,558136,Karol Swiderski,28,0.074887216091156,Miss,#333333,3787562,False,83.83640433026888,43.23006315465644,FreeKick,Charlotte FC
8087,1323940,558136,Karol Swiderski,38,0.0278005599975585,AttemptSaved,#333333,3787562,False,82.14708394226886,17.9737579637,RegularPlay,Charlotte
8088,1323940,558136,Karol Swiderski,38,0.0278005599975585,AttemptSaved,#333333,3787562,False,82.14708394226886,17.9737579637,RegularPlay,Charlotte FC
8096,1323940,558136,Karol Swiderski,64,0.8624817728996277,Goal,#333333,3787562,False,101.39654883049172,37.05,RegularPlay,Charlotte
8097,1323940,558136,Karol Swiderski,64,0.8624817728996277,Goal,#333333,3787562,False,101.39654883049172,37.05,RegularPlay,Charlotte FC
8098,1323940,558136,Karol Swiderski,67,0.0698671638965606,AttemptSaved,#333333,3787562,False,95.4473684198,32.93249883651733,RegularPlay,Charlotte
8099,1323940,558136,Karol Swiderski,67,0.0698671638965606,AttemptSaved,#333333,3787562,False,95.4473684198,32.93249883651733,RegularPlay,Charlotte FC
8113,1218886,510698,Sebastian Driussi,7,0.0267587602138519,Miss,#51B051,3787556,False,80.68301142806556,42.7553125,RegularPlay,Austin FC
8121,1218886,510698,Sebastian Driussi,49,0.1063674092292785,Miss,#51B051,3787556,False,91.0999984741211,32.85625,RegularPlay,Austin FC
8128,1218886,510698,Sebastian Driussi,86,0.0483982264995574,AttemptSaved,#51B051,3787556,False,95.7368450487786,27.36238031076756,RegularPlay,Austin FC
8129,1218886,510698,Sebastian Driussi,86,0.0337085723876953,AttemptSaved,#51B051,3787556,False,97.5701724933214,46.45299469608713,FromCorner,Austin FC
8132,1218886,510698,Sebastian Driussi,90,0.4285091757774353,Goal,#51B051,3787556,False,92.0,36.2875,RegularPlay,Austin FC
8216,915807,394462,Hany Mukhtar,41,0.0363505780696868,AttemptSaved,#1E1742,3787560,False,82.03446430153443,41.42562544107437,RegularPlay,Nashville SC
